period,industry,weight
2024-07-14,房地产,0.1
2024-07-14,旅游,0.1
2024-07-14,消费,0.1
2024-07-14,电动车新能源,0.1
2024-07-14,金融,0.1
2024-07-14,高端装备,0.1
2024-07-15,传统能源,0.10246182
2024-07-15,化工,0.09531809
2024-07-15,医药,0.10523696
2024-07-15,半导体与信息技术,0.09531809
2024-07-15,房地产,0.09531809
2024-07-15,旅游,0.09531809
2024-07-15,消费,0.10523696
2024-07-15,电动车新能源,0.09531809
2024-07-15,金融,0.10523696
2024-07-15,高端装备,0.10523696
2024-07-16,传统能源,0.100143455
2024-07-16,化工,0.100143455
2024-07-16,医药,0.100143455
2024-07-16,半导体与信息技术,0.100143455
2024-07-16,房地产,0.100143455
2024-07-16,旅游,0.100143455
2024-07-16,消费,0.100143455
2024-07-16,电动车新能源,0.100143455
2024-07-16,金融,0.09870894
2024-07-16,高端装备,0.100143455
2024-07-17,传统能源,0.07615854
2024-07-17,化工,0.08378406
2024-07-17,医药,0.16973077
2024-07-17,半导体与信息技术,0.08378406
2024-07-17,房地产,0.09812765
2024-07-17,旅游,0.09812765
2024-07-17,消费,0.19654123
2024-07-17,电动车新能源,0.056424208
2024-07-17,金融,0.053537726
2024-07-17,高端装备,0.08378406
2024-07-18,传统能源,0.09036269
2024-07-18,化工,0.09036269
2024-07-18,医药,0.122487076
2024-07-18,半导体与信息技术,0.122487076
2024-07-18,房地产,0.09036269
2024-07-18,旅游,0.09036269
2024-07-18,消费,0.09036269
2024-07-18,电动车新能源,0.122487076
2024-07-18,金融,0.09036269
2024-07-18,高端装备,0.09036269
2024-07-19,传统能源,0.087883204
2024-07-19,化工,0.087883204
2024-07-19,医药,0.087883204
2024-07-19,半导体与信息技术,0.087883204
2024-07-19,房地产,0.087883204
2024-07-19,旅游,0.087883204
2024-07-19,消费,0.20905118
2024-07-19,电动车新能源,0.087883204
2024-07-19,金融,0.087883204
2024-07-19,高端装备,0.087883204
2024-07-20,传统能源,0.34065917
2024-07-20,化工,0.050484512
2024-07-20,医药,0.20729683
2024-07-20,半导体与信息技术,0.050484512
2024-07-20,房地产,0.09381181
2024-07-20,旅游,0.09381181
2024-07-20,消费,0.031241149
2024-07-20,电动车新能源,0.050484512
2024-07-20,金融,0.031241149
2024-07-20,高端装备,0.050484512
2024-07-22,传统能源,0.11377729
2024-07-22,化工,0.11377729
2024-07-22,医药,0.11377729
2024-07-22,半导体与信息技术,0.11377729
2024-07-22,房地产,0.11377729
2024-07-22,旅游,0.04954501
2024-07-22,消费,0.07700698
2024-07-22,电动车新能源,0.11377729
2024-07-22,金融,0.07700698
2024-07-22,高端装备,0.11377729
2024-07-23,传统能源,0.10569735
2024-07-23,化工,0.09145398
2024-07-23,医药,0.10569735
2024-07-23,半导体与信息技术,0.10569735
2024-07-23,房地产,0.10569735
2024-07-23,旅游,0.09145398
2024-07-23,消费,0.09145398
2024-07-23,电动车新能源,0.10569735
2024-07-23,金融,0.09145398
2024-07-23,高端装备,0.10569735
2024-07-24,传统能源,0.23908596
2024-07-24,化工,0.08454599
2024-07-24,医药,0.08454599
2024-07-24,半导体与信息技术,0.08454599
2024-07-24,房地产,0.08454599
2024-07-24,旅游,0.08454599
2024-07-24,消费,0.08454599
2024-07-24,电动车新能源,0.08454599
2024-07-24,金融,0.08454599
2024-07-24,高端装备,0.08454599
2024-07-25,传统能源,0.1
2024-07-25,化工,0.1
2024-07-25,医药,0.1
2024-07-25,半导体与信息技术,0.1
2024-07-25,房地产,0.1
2024-07-25,旅游,0.1
2024-07-25,消费,0.1
2024-07-25,电动车新能源,0.1
2024-07-25,金融,0.1
2024-07-25,高端装备,0.1
2024-07-26,传统能源,0.046084654
2024-07-26,化工,0.16940743
2024-07-26,医药,0.08402834
2024-07-26,半导体与信息技术,0.16940743
2024-07-26,房地产,0.021820122
2024-07-26,旅游,0.07013383
2024-07-26,消费,0.01304654
2024-07-26,电动车新能源,0.16940743
2024-07-26,金融,0.01304654
2024-07-26,高端装备,0.24361776
2024-07-27,传统能源,0.1
2024-07-27,化工,0.1
2024-07-27,医药,0.1
2024-07-27,半导体与信息技术,0.1
2024-07-27,房地产,0.1
2024-07-27,旅游,0.1
2024-07-27,消费,0.1
2024-07-27,电动车新能源,0.1
2024-07-27,金融,0.1
2024-07-27,高端装备,0.1
2024-07-28,传统能源,0.1
2024-07-28,化工,0.1
2024-07-28,医药,0.1
2024-07-28,半导体与信息技术,0.1
2024-07-28,房地产,0.1
2024-07-28,旅游,0.1
2024-07-28,消费,0.1
2024-07-28,电动车新能源,0.1
2024-07-28,金融,0.1
2024-07-28,高端装备,0.1
2024-07-29,传统能源,0.21071443
2024-07-29,化工,0.092453584
2024-07-29,医药,0.086134925
2024-07-29,半导体与信息技术,0.092453584
2024-07-29,房地产,0.032208562
2024-07-29,旅游,0.086134925
2024-07-29,消费,0.086134925
2024-07-29,电动车新能源,0.092453584
2024-07-29,金融,0.17062274
2024-07-29,高端装备,0.050688744
2024-07-30,传统能源,0.03520508
2024-07-30,化工,0.011980192
2024-07-30,医药,0.011980192
2024-07-30,半导体与信息技术,0.13823564
2024-07-30,房地产,0.17316379
2024-07-30,旅游,0.13823564
2024-07-30,消费,0.222781
2024-07-30,电动车新能源,0.13823564
2024-07-30,金融,0.046555508
2024-07-30,高端装备,0.08362724
2024-07-31,传统能源,0.040811304
2024-07-31,化工,0.11577416
2024-07-31,医药,0.23431064
2024-07-31,半导体与信息技术,0.08444678
2024-07-31,房地产,0.087485656
2024-07-31,旅游,0.087485656
2024-07-31,消费,0.087485656
2024-07-31,电动车新能源,0.08444678
2024-07-31,金融,0.11577416
2024-07-31,高端装备,0.061979163
2024-08-01,传统能源,0.1
2024-08-01,化工,0.1
2024-08-01,医药,0.1
2024-08-01,半导体与信息技术,0.1
2024-08-01,房地产,0.1
2024-08-01,旅游,0.1
2024-08-01,消费,0.1
2024-08-01,电动车新能源,0.1
2024-08-01,金融,0.1
2024-08-01,高端装备,0.1
2024-08-02,传统能源,0.14087752
2024-08-02,化工,0.1085385
2024-08-02,医药,0.14087752
2024-08-02,半导体与信息技术,0.091753274
2024-08-02,房地产,0.07524022
2024-08-02,旅游,0.1085385
2024-08-02,消费,0.1085385
2024-08-02,电动车新能源,0.1085385
2024-08-02,金融,0.041857194
2024-08-02,高端装备,0.07524022
2024-08-03,传统能源,0.18083586
2024-08-03,化工,0.0720131
2024-08-03,医药,0.114774644
2024-08-03,半导体与信息技术,0.114774644
2024-08-03,房地产,0.114774644
2024-08-03,旅游,0.114774644
2024-08-03,消费,0.0720131
2024-08-03,电动车新能源,0.0720131
2024-08-03,金融,0.0720131
2024-08-03,高端装备,0.0720131
2024-08-05,传统能源,0.032668073
2024-08-05,化工,0.07444579
2024-08-05,医药,0.1460506
2024-08-05,半导体与信息技术,0.07444579
2024-08-05,房地产,0.11621022
2024-08-05,旅游,0.081193455
2024-08-05,消费,0.11621022
2024-08-05,电动车新能源,0.1460506
2024-08-05,金融,0.081193455
2024-08-05,高端装备,0.13153182
2024-08-06,传统能源,0.1
2024-08-06,化工,0.1
2024-08-06,医药,0.1
2024-08-06,半导体与信息技术,0.1
2024-08-06,房地产,0.1
2024-08-06,旅游,0.1
2024-08-06,消费,0.1
2024-08-06,电动车新能源,0.1
2024-08-06,金融,0.1
2024-08-06,高端装备,0.1
2024-08-07,传统能源,0.122559294
2024-08-07,化工,0.094360165
2024-08-07,医药,0.094360165
2024-08-07,半导体与信息技术,0.094360165
2024-08-07,房地产,0.094360165
2024-08-07,旅游,0.094360165
2024-08-07,消费,0.094360165
2024-08-07,电动车新能源,0.094360165
2024-08-07,金融,0.122559294
2024-08-07,高端装备,0.094360165
2024-08-08,传统能源,0.10000001
2024-08-08,化工,0.10000001
2024-08-08,医药,0.10000001
2024-08-08,半导体与信息技术,0.10000001
2024-08-08,房地产,0.10000001
2024-08-08,旅游,0.10000001
2024-08-08,消费,0.10000001
2024-08-08,电动车新能源,0.10000001
2024-08-08,金融,0.10000001
2024-08-08,高端装备,0.10000001
2024-08-09,传统能源,0.2727695
2024-08-09,化工,0.09295013
2024-08-09,医药,0.09295013
2024-08-09,半导体与信息技术,0.016061937
2024-08-09,房地产,0.2727695
2024-08-09,旅游,0.07345828
2024-08-09,消费,0.07345828
2024-08-09,电动车新能源,0.016061937
2024-08-09,金融,0.07345828
2024-08-09,高端装备,0.016061937
2024-08-10,传统能源,0.15589602
2024-08-10,化工,0.34237343
2024-08-10,医药,0.23659988
2024-08-10,半导体与信息技术,0.055331744
2024-08-10,房地产,0.031045388
2024-08-10,旅游,0.015898665
2024-08-10,消费,0.015898665
2024-08-10,电动车新能源,0.055331744
2024-08-10,金融,0.015898665
2024-08-10,高端装备,0.075725794
2024-08-12,传统能源,0.10000001
2024-08-12,化工,0.10000001
2024-08-12,医药,0.10000001
2024-08-12,半导体与信息技术,0.10000001
2024-08-12,房地产,0.10000001
2024-08-12,旅游,0.10000001
2024-08-12,消费,0.10000001
2024-08-12,电动车新能源,0.10000001
2024-08-12,金融,0.10000001
2024-08-12,高端装备,0.10000001
2024-08-13,传统能源,0.11321621
2024-08-13,化工,0.069162145
2024-08-13,医药,0.069162145
2024-08-13,半导体与信息技术,0.11321621
2024-08-13,房地产,0.11321621
2024-08-13,旅游,0.11321621
2024-08-13,消费,0.069162145
2024-08-13,电动车新能源,0.11321621
2024-08-13,金融,0.11321621
2024-08-13,高端装备,0.11321621
2024-08-14,传统能源,0.21545798
2024-08-14,化工,0.087171346
2024-08-14,医药,0.087171346
2024-08-14,半导体与信息技术,0.087171346
2024-08-14,房地产,0.087171346
2024-08-14,旅游,0.087171346
2024-08-14,消费,0.087171346
2024-08-14,电动车新能源,0.087171346
2024-08-14,金融,0.087171346
2024-08-14,高端装备,0.087171346
2024-08-15,传统能源,0.22090691
2024-08-15,化工,0.078599095
2024-08-15,医药,0.10249953
2024-08-15,半导体与信息技术,0.10249953
2024-08-15,房地产,0.10249953
2024-08-15,旅游,0.078599095
2024-08-15,消费,0.078599095
2024-08-15,电动车新能源,0.078599095
2024-08-15,金融,0.078599095
2024-08-15,高端装备,0.078599095
2024-08-16,传统能源,0.097780995
2024-08-16,化工,0.097780995
2024-08-16,医药,0.097780995
2024-08-16,半导体与信息技术,0.097780995
2024-08-16,房地产,0.097780995
2024-08-16,旅游,0.097780995
2024-08-16,消费,0.11997118
2024-08-16,电动车新能源,0.097780995
2024-08-16,金融,0.097780995
2024-08-16,高端装备,0.097780995
2024-08-19,传统能源,0.19839783
2024-08-19,化工,0.08757266
2024-08-19,医药,0.09205545
2024-08-19,半导体与信息技术,0.08757266
2024-08-19,房地产,0.09205545
2024-08-19,旅游,0.08757266
2024-08-19,消费,0.09205545
2024-08-19,电动车新能源,0.08757266
2024-08-19,金融,0.08757266
2024-08-19,高端装备,0.08757266
2024-08-20,传统能源,0.059165664
2024-08-20,化工,0.06367419
2024-08-20,医药,0.26818338
2024-08-20,半导体与信息技术,0.03991497
2024-08-20,房地产,0.035697848
2024-08-20,旅游,0.035697848
2024-08-20,消费,0.037928995
2024-08-20,电动车新能源,0.17548186
2024-08-20,金融,0.2444255
2024-08-20,高端装备,0.03982976
2024-08-21,传统能源,0.099999994
2024-08-21,化工,0.099999994
2024-08-21,医药,0.099999994
2024-08-21,半导体与信息技术,0.099999994
2024-08-21,房地产,0.099999994
2024-08-21,旅游,0.099999994
2024-08-21,消费,0.099999994
2024-08-21,电动车新能源,0.099999994
2024-08-21,金融,0.099999994
2024-08-21,高端装备,0.099999994
2024-08-22,传统能源,0.099999994
2024-08-22,化工,0.099999994
2024-08-22,医药,0.099999994
2024-08-22,半导体与信息技术,0.099999994
2024-08-22,房地产,0.099999994
2024-08-22,旅游,0.099999994
2024-08-22,消费,0.099999994
2024-08-22,电动车新能源,0.099999994
2024-08-22,金融,0.099999994
2024-08-22,高端装备,0.099999994
2024-08-23,传统能源,0.11551325
2024-08-23,化工,0.10967606
2024-08-23,医药,0.11551325
2024-08-23,半导体与信息技术,0.034458697
2024-08-23,房地产,0.034458697
2024-08-23,旅游,0.14515859
2024-08-23,消费,0.14515859
2024-08-23,电动车新能源,0.039391015
2024-08-23,金融,0.14515859
2024-08-23,高端装备,0.11551325
2024-08-24,传统能源,0.1
2024-08-24,化工,0.1
2024-08-24,医药,0.1
2024-08-24,半导体与信息技术,0.1
2024-08-24,房地产,0.1
2024-08-24,旅游,0.1
2024-08-24,消费,0.1
2024-08-24,电动车新能源,0.1
2024-08-24,金融,0.1
2024-08-24,高端装备,0.1
2024-08-26,传统能源,0.099999994
2024-08-26,化工,0.099999994
2024-08-26,医药,0.099999994
2024-08-26,半导体与信息技术,0.099999994
2024-08-26,房地产,0.099999994
2024-08-26,旅游,0.099999994
2024-08-26,消费,0.099999994
2024-08-26,电动车新能源,0.099999994
2024-08-26,金融,0.099999994
2024-08-26,高端装备,0.099999994
2024-08-27,传统能源,0.099999994
2024-08-27,化工,0.099999994
2024-08-27,医药,0.099999994
2024-08-27,半导体与信息技术,0.099999994
2024-08-27,房地产,0.099999994
2024-08-27,旅游,0.099999994
2024-08-27,消费,0.099999994
2024-08-27,电动车新能源,0.099999994
2024-08-27,金融,0.099999994
2024-08-27,高端装备,0.099999994
2024-08-28,传统能源,0.1
2024-08-28,化工,0.1
2024-08-28,医药,0.1
2024-08-28,半导体与信息技术,0.1
2024-08-28,房地产,0.1
2024-08-28,旅游,0.1
2024-08-28,消费,0.1
2024-08-28,电动车新能源,0.1
2024-08-28,金融,0.1
2024-08-28,高端装备,0.1
2024-08-29,传统能源,0.10000001
2024-08-29,化工,0.10000001
2024-08-29,医药,0.10000001
2024-08-29,半导体与信息技术,0.10000001
2024-08-29,房地产,0.10000001
2024-08-29,旅游,0.10000001
2024-08-29,消费,0.10000001
2024-08-29,电动车新能源,0.10000001
2024-08-29,金融,0.10000001
2024-08-29,高端装备,0.10000001
2024-08-30,传统能源,0.17320263
2024-08-30,化工,0.028781794
2024-08-30,医药,0.016674919
2024-08-30,半导体与信息技术,0.14927444
2024-08-30,房地产,0.20841141
2024-08-30,旅游,0.06508736
2024-08-30,消费,0.17320263
2024-08-30,电动车新能源,0.14927444
2024-08-30,金融,0.028781794
2024-08-30,高端装备,0.007308617
2024-09-02,传统能源,0.10000001
2024-09-02,化工,0.10000001
2024-09-02,医药,0.10000001
2024-09-02,半导体与信息技术,0.10000001
2024-09-02,房地产,0.10000001
2024-09-02,旅游,0.10000001
2024-09-02,消费,0.10000001
2024-09-02,电动车新能源,0.10000001
2024-09-02,金融,0.10000001
2024-09-02,高端装备,0.10000001
2024-09-03,传统能源,0.05589183
2024-09-03,化工,0.11350244
2024-09-03,医药,0.11350244
2024-09-03,半导体与信息技术,0.11350244
2024-09-03,房地产,0.07479549
2024-09-03,旅游,0.11350244
2024-09-03,消费,0.07479549
2024-09-03,电动车新能源,0.11350244
2024-09-03,金融,0.11350244
2024-09-03,高端装备,0.11350244
2024-09-04,传统能源,0.056389436
2024-09-04,化工,0.11331559
2024-09-04,医药,0.11331559
2024-09-04,半导体与信息技术,0.11331559
2024-09-04,房地产,0.07520066
2024-09-04,旅游,0.11331559
2024-09-04,消费,0.07520066
2024-09-04,电动车新能源,0.11331559
2024-09-04,金融,0.11331559
2024-09-04,高端装备,0.11331559
2024-09-05,传统能源,0.08868224
2024-09-05,化工,0.11408495
2024-09-05,医药,0.13363022
2024-09-05,半导体与信息技术,0.11696115
2024-09-05,房地产,0.08868224
2024-09-05,旅游,0.13363022
2024-09-05,消费,0.030003397
2024-09-05,电动车新能源,0.11696115
2024-09-05,金融,0.08868224
2024-09-05,高端装备,0.08868224
2024-09-06,传统能源,0.105165645
2024-09-06,化工,0.105165645
2024-09-06,医药,0.09483435
2024-09-06,半导体与信息技术,0.105165645
2024-09-06,房地产,0.09483435
2024-09-06,旅游,0.09483435
2024-09-06,消费,0.105165645
2024-09-06,电动车新能源,0.09483435
2024-09-06,金融,0.09483435
2024-09-06,高端装备,0.105165645
2024-09-07,传统能源,0.1
2024-09-07,化工,0.1
2024-09-07,医药,0.1
2024-09-07,半导体与信息技术,0.1
2024-09-07,房地产,0.1
2024-09-07,旅游,0.1
2024-09-07,消费,0.1
2024-09-07,电动车新能源,0.1
2024-09-07,金融,0.1
2024-09-07,高端装备,0.1
2024-09-08,传统能源,0.1
2024-09-08,化工,0.1
2024-09-08,医药,0.1
2024-09-08,半导体与信息技术,0.1
2024-09-08,房地产,0.1
2024-09-08,旅游,0.1
2024-09-08,消费,0.1
2024-09-08,电动车新能源,0.1
2024-09-08,金融,0.1
2024-09-08,高端装备,0.1
2024-09-09,传统能源,0.10000001
2024-09-09,化工,0.10000001
2024-09-09,医药,0.10000001
2024-09-09,半导体与信息技术,0.10000001
2024-09-09,房地产,0.10000001
2024-09-09,旅游,0.10000001
2024-09-09,消费,0.10000001
2024-09-09,电动车新能源,0.10000001
2024-09-09,金融,0.10000001
2024-09-09,高端装备,0.10000001
2024-09-10,传统能源,0.31879738
2024-09-10,化工,0.06556553
2024-09-10,医药,0.12024611
2024-09-10,半导体与信息技术,0.08183068
2024-09-10,房地产,0.080997735
2024-09-10,旅游,0.011734189
2024-09-10,消费,0.12024611
2024-09-10,电动车新能源,0.008888166
2024-09-10,金融,0.12024611
2024-09-10,高端装备,0.07144798
2024-09-11,传统能源,0.10000001
2024-09-11,化工,0.10000001
2024-09-11,医药,0.10000001
2024-09-11,半导体与信息技术,0.10000001
2024-09-11,房地产,0.10000001
2024-09-11,旅游,0.10000001
2024-09-11,消费,0.10000001
2024-09-11,电动车新能源,0.10000001
2024-09-11,金融,0.10000001
2024-09-11,高端装备,0.10000001
2024-09-12,传统能源,0.13758746
2024-09-12,化工,0.018271765
2024-09-12,医药,0.09875872
2024-09-12,半导体与信息技术,0.03634357
2024-09-12,房地产,0.13758746
2024-09-12,旅游,0.09875872
2024-09-12,消费,0.09875872
2024-09-12,电动车新能源,0.13758746
2024-09-12,金融,0.09875872
2024-09-12,高端装备,0.13758746
2024-09-13,传统能源,0.13934277
2024-09-13,化工,0.13094231
2024-09-13,医药,0.13934277
2024-09-13,半导体与信息技术,0.071603246
2024-09-13,房地产,0.12408053
2024-09-13,旅游,0.13934277
2024-09-13,消费,0.038667593
2024-09-13,电动车新能源,0.038667593
2024-09-13,金融,0.13934277
2024-09-13,高端装备,0.038667593
2024-09-14,传统能源,0.21100298
2024-09-14,化工,0.083522946
2024-09-14,医药,0.21100298
2024-09-14,半导体与信息技术,0.1106597
2024-09-14,房地产,0.018622087
2024-09-14,旅游,0.083522946
2024-09-14,消费,0.083522946
2024-09-14,电动车新能源,0.018622087
2024-09-14,金融,0.0959983
2024-09-14,高端装备,0.083522946
2024-09-15,传统能源,0.17876822
2024-09-15,化工,0.08748413
2024-09-15,医药,0.10442146
2024-09-15,半导体与信息技术,0.08748413
2024-09-15,房地产,0.10442146
2024-09-15,旅游,0.08748413
2024-09-15,消费,0.08748413
2024-09-15,电动车新能源,0.08748413
2024-09-15,金融,0.08748413
2024-09-15,高端装备,0.08748413
2024-09-16,传统能源,0.1
2024-09-16,化工,0.1
2024-09-16,医药,0.1
2024-09-16,半导体与信息技术,0.1
2024-09-16,房地产,0.1
2024-09-16,旅游,0.1
2024-09-16,消费,0.1
2024-09-16,电动车新能源,0.1
2024-09-16,金融,0.1
2024-09-16,高端装备,0.1
2024-09-18,传统能源,0.11882003
2024-09-18,化工,0.07176997
2024-09-18,医药,0.07176997
2024-09-18,半导体与信息技术,0.11882003
2024-09-18,房地产,0.11882003
2024-09-18,旅游,0.11882003
2024-09-18,消费,0.11882003
2024-09-18,电动车新能源,0.11882003
2024-09-18,金融,0.07176997
2024-09-18,高端装备,0.07176997
2024-09-19,传统能源,0.10626348
2024-09-19,化工,0.09582434
2024-09-19,医药,0.10626348
2024-09-19,半导体与信息技术,0.09582434
2024-09-19,房地产,0.10626348
2024-09-19,旅游,0.10626348
2024-09-19,消费,0.09582434
2024-09-19,电动车新能源,0.09582434
2024-09-19,金融,0.09582434
2024-09-19,高端装备,0.09582434
2024-09-20,传统能源,0.10760737
2024-09-20,化工,0.15611951
2024-09-20,医药,0.026558576
2024-09-20,半导体与信息技术,0.17777856
2024-09-20,房地产,0.25572264
2024-09-20,旅游,0.020379456
2024-09-20,消费,0.031778224
2024-09-20,电动车新能源,0.01971857
2024-09-20,金融,0.17777856
2024-09-20,高端装备,0.026558576
2024-09-23,传统能源,0.10000001
2024-09-23,化工,0.10000001
2024-09-23,医药,0.10000001
2024-09-23,半导体与信息技术,0.10000001
2024-09-23,房地产,0.10000001
2024-09-23,旅游,0.10000001
2024-09-23,消费,0.10000001
2024-09-23,电动车新能源,0.10000001
2024-09-23,金融,0.10000001
2024-09-23,高端装备,0.10000001
2024-09-24,传统能源,0.049319457
2024-09-24,化工,0.26445147
2024-09-24,医药,0.031656567
2024-09-24,半导体与信息技术,0.031656567
2024-09-24,房地产,0.06343903
2024-09-24,旅游,0.087789595
2024-09-24,消费,0.087789595
2024-09-24,电动车新能源,0.26445147
2024-09-24,金融,0.087789595
2024-09-24,高端装备,0.031656567
2024-09-25,传统能源,0.113836676
2024-09-25,化工,0.09654083
2024-09-25,医药,0.09654083
2024-09-25,半导体与信息技术,0.09654083
2024-09-25,房地产,0.113836676
2024-09-25,旅游,0.09654083
2024-09-25,消费,0.09654083
2024-09-25,电动车新能源,0.09654083
2024-09-25,金融,0.09654083
2024-09-25,高端装备,0.09654083
2024-09-26,传统能源,0.0936501
2024-09-26,化工,0.1116204
2024-09-26,医药,0.1116204
2024-09-26,半导体与信息技术,0.10323816
2024-09-26,房地产,0.1116204
2024-09-26,旅游,0.0936501
2024-09-26,消费,0.0936501
2024-09-26,电动车新能源,0.0936501
2024-09-26,金融,0.0936501
2024-09-26,高端装备,0.0936501
2024-09-27,传统能源,0.21492788
2024-09-27,化工,0.08056618
2024-09-27,医药,0.10480095
2024-09-27,半导体与信息技术,0.064216435
2024-09-27,房地产,0.03153607
2024-09-27,旅游,0.08056618
2024-09-27,消费,0.21492788
2024-09-27,电动车新能源,0.08056618
2024-09-27,金融,0.09635622
2024-09-27,高端装备,0.03153607
2024-09-29,传统能源,0.11007195
2024-09-29,化工,0.1137063
2024-09-29,医药,0.1137063
2024-09-29,半导体与信息技术,0.069955416
2024-09-29,房地产,0.069955416
2024-09-29,旅游,0.1137063
2024-09-29,消费,0.19293076
2024-09-29,电动车新能源,0.1137063
2024-09-29,金融,0.03230584
2024-09-29,高端装备,0.069955416
2024-09-30,传统能源,0.025740208
2024-09-30,化工,0.04526917
2024-09-30,医药,0.08195177
2024-09-30,半导体与信息技术,0.27198064
2024-09-30,房地产,0.053619634
2024-09-30,旅游,0.00998472
2024-09-30,消费,0.07559429
2024-09-30,电动车新能源,0.18614529
2024-09-30,金融,0.025740208
2024-09-30,高端装备,0.22397406
2024-10-01,传统能源,0.3057083
2024-10-01,化工,0.06514999
2024-10-01,医药,0.06514999
2024-10-01,半导体与信息技术,0.11912088
2024-10-01,房地产,0.06514999
2024-10-01,旅游,0.06514999
2024-10-01,消费,0.06514999
2024-10-01,电动车新能源,0.06514999
2024-10-01,金融,0.06514999
2024-10-01,高端装备,0.11912088
2024-10-02,传统能源,0.1
2024-10-02,化工,0.1
2024-10-02,医药,0.1
2024-10-02,半导体与信息技术,0.1
2024-10-02,房地产,0.1
2024-10-02,旅游,0.1
2024-10-02,消费,0.1
2024-10-02,电动车新能源,0.1
2024-10-02,金融,0.1
2024-10-02,高端装备,0.1
2024-10-03,传统能源,0.1
2024-10-03,化工,0.1
2024-10-03,医药,0.1
2024-10-03,半导体与信息技术,0.1
2024-10-03,房地产,0.1
2024-10-03,旅游,0.1
2024-10-03,消费,0.1
2024-10-03,电动车新能源,0.1
2024-10-03,金融,0.1
2024-10-03,高端装备,0.1
2024-10-08,传统能源,0.10515261
2024-10-08,化工,0.10515261
2024-10-08,医药,0.10515261
2024-10-08,半导体与信息技术,0.10515261
2024-10-08,房地产,0.10515261
2024-10-08,旅游,0.10515261
2024-10-08,消费,0.05362664
2024-10-08,电动车新能源,0.10515261
2024-10-08,金融,0.10515261
2024-10-08,高端装备,0.10515261
2024-10-09,传统能源,0.10000001
2024-10-09,化工,0.10000001
2024-10-09,医药,0.10000001
2024-10-09,半导体与信息技术,0.10000001
2024-10-09,房地产,0.10000001
2024-10-09,旅游,0.10000001
2024-10-09,消费,0.10000001
2024-10-09,电动车新能源,0.10000001
2024-10-09,金融,0.10000001
2024-10-09,高端装备,0.10000001
2024-10-10,传统能源,0.1725031
2024-10-10,化工,0.06967628
2024-10-10,医药,0.028271543
2024-10-10,半导体与信息技术,0.06967628
2024-10-10,房地产,0.022204347
2024-10-10,旅游,0.057212304
2024-10-10,消费,0.2599417
2024-10-10,电动车新能源,0.028271543
2024-10-10,金融,0.2599417
2024-10-10,高端装备,0.03230126
2024-10-11,传统能源,0.09374329
2024-10-11,化工,0.09374329
2024-10-11,医药,0.09374329
2024-10-11,半导体与信息技术,0.09374329
2024-10-11,房地产,0.09374329
2024-10-11,旅游,0.09374329
2024-10-11,消费,0.0476915
2024-10-11,电动车新能源,0.09374329
2024-10-11,金融,0.24841404
2024-10-11,高端装备,0.0476915
2024-10-12,传统能源,0.3231489
2024-10-12,化工,0.0688668
2024-10-12,医药,0.12591672
2024-10-12,半导体与信息技术,0.0688668
2024-10-12,房地产,0.0688668
2024-10-12,旅游,0.0688668
2024-10-12,消费,0.0688668
2024-10-12,电动车新能源,0.0688668
2024-10-12,金融,0.0688668
2024-10-12,高端装备,0.0688668
2024-10-13,传统能源,0.1
2024-10-13,化工,0.1
2024-10-13,医药,0.1
2024-10-13,半导体与信息技术,0.1
2024-10-13,房地产,0.1
2024-10-13,旅游,0.1
2024-10-13,消费,0.1
2024-10-13,电动车新能源,0.1
2024-10-13,金融,0.1
2024-10-13,高端装备,0.1
2024-10-14,传统能源,0.1
2024-10-14,化工,0.1
2024-10-14,医药,0.1
2024-10-14,半导体与信息技术,0.1
2024-10-14,房地产,0.1
2024-10-14,旅游,0.1
2024-10-14,消费,0.1
2024-10-14,电动车新能源,0.1
2024-10-14,金融,0.1
2024-10-14,高端装备,0.1
2024-10-15,传统能源,0.1
2024-10-15,化工,0.1
2024-10-15,医药,0.1
2024-10-15,半导体与信息技术,0.1
2024-10-15,房地产,0.1
2024-10-15,旅游,0.1
2024-10-15,消费,0.1
2024-10-15,电动车新能源,0.1
2024-10-15,金融,0.1
2024-10-15,高端装备,0.1
2024-10-16,传统能源,0.1
2024-10-16,化工,0.1
2024-10-16,医药,0.1
2024-10-16,半导体与信息技术,0.1
2024-10-16,房地产,0.1
2024-10-16,旅游,0.1
2024-10-16,消费,0.1
2024-10-16,电动车新能源,0.1
2024-10-16,金融,0.1
2024-10-16,高端装备,0.1
2024-10-17,传统能源,0.1481938
2024-10-17,化工,0.06817225
2024-10-17,医药,0.1481938
2024-10-17,半导体与信息技术,0.26170394
2024-10-17,房地产,0.06817225
2024-10-17,旅游,0.06817225
2024-10-17,消费,0.06817225
2024-10-17,电动车新能源,0.05052358
2024-10-17,金融,0.06817225
2024-10-17,高端装备,0.05052358
2024-10-18,传统能源,0.029539889
2024-10-18,化工,0.043787684
2024-10-18,医药,0.043787684
2024-10-18,半导体与信息技术,0.25922537
2024-10-18,房地产,0.043787684
2024-10-18,旅游,0.017413596
2024-10-18,消费,0.017413596
2024-10-18,电动车新能源,0.26381543
2024-10-18,金融,0.017413596
2024-10-18,高端装备,0.26381543
2024-10-19,传统能源,0.17084667
2024-10-19,化工,0.10404052
2024-10-19,医药,0.055875808
2024-10-19,半导体与信息技术,0.17084667
2024-10-19,房地产,0.055875808
2024-10-19,旅游,0.055875808
2024-10-19,消费,0.055875808
